d_fiscal_year,total,total_constant_2019_dollars
2017-2018,9140264.92,9428475.58
2018-2019,7854233.44,7995823.97
2019-2020,11863162.63,11782065.60
2020-2021,8514493.48,8117500.66
2021-2022,8514493.48,7967531.28
