owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,3414032.42,3519065.62
csc-scc,2018-2019,4514934.18,4601454.50
csc-scc,2019-2020,3401662.74,3391241.46
dfo-mpo,2018-2019,28152.00,28555.43
dfo-mpo,2019-2020,36489.50,35960.51
pc,2019-2020,4777751.67,4737535.78
pc,2020-2021,4954202.73,4717989.72
pc,2021-2022,4954202.73,4606049.41
pc,2022-2023,4954202.73,4433041.37
pwgsc-tpsgc,2017-2018,477836.69,493482.11
pwgsc-tpsgc,2018-2019,3311147.27,3372686.06
pwgsc-tpsgc,2019-2020,3651896.26,3621621.42
pwgsc-tpsgc,2020-2021,3565099.57,3395118.05
pwgsc-tpsgc,2021-2022,3565099.57,3314564.55
pwgsc-tpsgc,2022-2023,3565099.57,3190066.04
rcmp-grc,2017-2018,5248395.81,5416509.85
