d_most_recent_category,total,percentage
6_industrial_products_and_services,8290460.23,0.8509
11_defence,823000.10,0.0845
0_other,475722.09,0.0488
2_professional_services,80636.80,0.0083
1_facilities_and_construction,73450.00,0.0075
