owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,889504.1949303622
cbsa-asfc,2018-2019,873695.3249303622
cbsa-asfc,2019-2020,876089.0107520892
cbsa-asfc,2020-2021,1291534.8167277246
dnd-mdn,2017-2018,2669588.6255153148
dnd-mdn,2018-2019,412542.3777794313
hc-sc,2017-2018,34227.7
hc-sc,2019-2020,130000.85
nrc-cnrc,2017-2018,279395.4019933555
nrc-cnrc,2018-2019,73450
nrc-cnrc,2019-2020,35676.93
nrcan-rncan,2017-2018,451355.9
nrcan-rncan,2018-2019,192928.28999999998
nrcan-rncan,2019-2020,22352.53
nrcan-rncan,2020-2021,69046.62
