owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,15663.460731707317
aandc-aadnc,2018-2019,5052.729268292683
cas-satj,2017-2018,94583
csa-asc,2017-2018,9676.623798358734
csa-asc,2018-2019,40298.584806565064
csa-asc,2019-2020,29029.871395076203
dfatd-maecd,2017-2018,306485.62640541757
dfatd-maecd,2018-2019,406998.06926358165
dfatd-maecd,2019-2020,764292.2943643637
dfatd-maecd,2020-2021,489373.1988398848
dnd-mdn,2017-2018,113263.97808219178
dnd-mdn,2018-2019,16937.81273809524
dnd-mdn,2019-2020,297440.79373396066
dnd-mdn,2020-2021,246741.50385728545
ec,2017-2018,24882.522021276596
ec,2018-2019,1470.1879787234043
ec,2019-2020,26704.960000000003
hc-sc,2017-2018,420344.0296621571
hc-sc,2018-2019,477169.7778923165
hc-sc,2019-2020,378595.5112684322
hc-sc,2020-2021,241376.07886829582
isc-sac,2019-2020,131350.70513409964
isc-sac,2020-2021,38481.24486590038
lac-bac,2017-2018,11322.68
nrc-cnrc,2019-2020,10735.17
nserc-crsng,2018-2019,24007.64
phac-aspc,2017-2018,51650.9336227545
phac-aspc,2018-2019,49600.189999999995
pwgsc-tpsgc,2017-2018,261550.68617779104
pwgsc-tpsgc,2018-2019,234663.10186809648
pwgsc-tpsgc,2019-2020,52745.74179640719
ssc-spc,2017-2018,119735.15930760499
sshrc-crsh,2018-2019,35295.99
tbs-sct,2018-2019,27097.723064516133
tbs-sct,2019-2020,5844.606935483871
tc,2017-2018,57755.49
tc,2018-2019,28247.559999999998
