d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7673.98,7880.02
2018-2019,14525.00,14832.45
2019-2020,391541.75,382066.24
2020-2021,4928025.49,4684927.39
2021-2022,4509480.86,4197371.12
