d_fiscal_year,total,total_constant_2019_dollars
2017-2018,537809221.48,552088061.92
2018-2019,543261012.65,550030730.96
2019-2020,539946488.41,538849726.74
2020-2021,407870810.87,399191578.39
2021-2022,335619158.63,240114621.33
