d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,6396645.23,6594124.23
it_consulting_services,2018-2019,5064696.92,5159104.26
it_consulting_services,2019-2020,4074831.01,4041283.41
it_consulting_services,2020-2021,4223217.46,4019694.18
it_consulting_services,2021-2022,5995102.84,5556993.43
it_consulting_services,2022-2023,6371667.88,5693163.78
it_devices_equipment,2017-2018,2447032.85,2519301.30
it_devices_equipment,2018-2019,1586685.17,1604908.09
it_devices_equipment,2019-2020,3589646.77,3520298.78
it_devices_equipment,2020-2021,1813466.61,1711760.33
it_devices_equipment,2021-2022,4421772.36,4045821.27
it_devices_equipment,2022-2023,4775483.58,4234392.44
it_other,2017-2018,3638969.04,3750796.01
it_other,2018-2019,2918863.92,2967811.86
it_other,2019-2020,4506441.46,4452720.37
it_other,2020-2021,5046796.61,4795880.88
it_other,2021-2022,2078324.82,1920264.56
it_other,2022-2023,1963916.42,1748117.03
it_software_licensing,2017-2018,2540997.26,2619448.27
it_software_licensing,2018-2019,2464305.13,2509217.55
it_software_licensing,2019-2020,2415808.92,2396996.61
it_software_licensing,2020-2021,3008410.53,2861538.57
it_software_licensing,2021-2022,3461633.70,3208719.51
it_software_licensing,2022-2023,4141729.01,3700288.28
