d_fiscal_year,total,total_constant_2019_dollars
2017-2018,319885.77,328197.55
2018-2019,264847.97,268879.92
2019-2020,1437251.49,1423823.73
2020-2021,938798.61,892532.18
2021-2022,325196.77,301691.02
