d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2018-2019,424860.06,431467.49
0_other,2020-2021,50030.67,47889.48
0_other,2021-2022,215535.55,163729.52
1_facilities_and_construction,2017-2018,387471.81,394355.33
1_facilities_and_construction,2018-2019,1015314.51,1029189.97
1_facilities_and_construction,2019-2020,137244.18,137432.35
1_facilities_and_construction,2020-2021,1020106.23,993842.72
1_facilities_and_construction,2021-2022,209691.03,178507.58
10_office_management,2018-2019,50154.50,50593.24
10_office_management,2021-2022,235244.21,144722.84
11_defence,2017-2018,62521.85,64227.73
11_defence,2018-2019,21961.49,22241.75
11_defence,2019-2020,2788.77,2792.59
11_defence,2020-2021,1434126.78,1388292.44
11_defence,2021-2022,2010683.76,1527396.65
2_professional_services,2017-2018,11075752.44,11362528.93
2_professional_services,2018-2019,20769866.16,21050971.68
2_professional_services,2019-2020,33640307.69,33578982.28
2_professional_services,2020-2021,52485607.17,51192685.72
2_professional_services,2021-2022,59708423.91,44076130.51
3_information_technology,2017-2018,5445729.51,5564002.09
3_information_technology,2018-2019,25752572.97,26078806.23
3_information_technology,2019-2020,64352340.43,64174362.73
3_information_technology,2020-2021,115195359.73,112316828.10
3_information_technology,2021-2022,107115845.75,84690048.07
9_human_capital,2017-2018,990267.52,1015354.18
9_human_capital,2018-2019,974882.12,987623.91
9_human_capital,2019-2020,691571.36,691080.73
9_human_capital,2020-2021,404287.87,393692.09
9_human_capital,2021-2022,386751.74,285581.50
