owner_org,d_fiscal_year,total
aafc-aac,2017-2018,727146.9055615899
aafc-aac,2018-2019,683596.4258222533
aafc-aac,2019-2020,651193.1420573829
aafc-aac,2020-2021,350033.8044758539
aandc-aadnc,2017-2018,269771.5374326122
aandc-aadnc,2018-2019,583541.5870786516
aandc-aadnc,2019-2020,96719.00330112965
aandc-aadnc,2020-2021,647340.7963002418
acoa-apeca,2020-2021,24725
cas-satj,2017-2018,18346.774193548386
cas-satj,2018-2019,2632.298772169168
cas-satj,2019-2020,192684.2701227831
cas-satj,2020-2021,192157.81036834928
cbsa-asfc,2017-2018,4186390.167586051
cbsa-asfc,2018-2019,22036384.44919706
cbsa-asfc,2019-2020,57334366.449467085
cbsa-asfc,2020-2021,88067545.28187509
ced-dec,2018-2019,24995.57
ced-dec,2020-2021,28743.75
cic,2018-2019,121541.11702127659
cic,2019-2020,10999.468085106382
cic,2020-2021,6854340.906461506
cihr-irsc,2017-2018,72800
cnsc-ccsn,2017-2018,59983.745943097994
cnsc-ccsn,2018-2019,1850.606557377049
cnsc-ccsn,2019-2020,25116.146867280484
cnsc-ccsn,2020-2021,23544.246575342466
cra-arc,2017-2018,68464.9914089347
cra-arc,2018-2019,137950.58806301033
cra-arc,2019-2020,803645.7267213129
cra-arc,2020-2021,653592.2407482874
csa-asc,2017-2018,7307.8096000000005
csa-asc,2018-2019,22995
csa-asc,2020-2021,195844.97000000003
csc-scc,2020-2021,67907.53989071038
csps-efpc,2018-2019,10000
csps-efpc,2019-2020,64150
dfatd-maecd,2017-2018,2327813.529281734
dfatd-maecd,2018-2019,1912184.8530261337
dfatd-maecd,2019-2020,3474676.2508274443
dfatd-maecd,2020-2021,2852525.5744791008
dfo-mpo,2017-2018,517805.7438033716
dfo-mpo,2018-2019,648247.3038304945
dfo-mpo,2019-2020,334581.4912863972
dfo-mpo,2020-2021,2525293.1551481453
dnd-mdn,2017-2018,821460.6904856628
dnd-mdn,2018-2019,2873807.909507703
dnd-mdn,2019-2020,6552805.390135167
dnd-mdn,2020-2021,4250589.4209202845
ec,2018-2019,684731.29
ec,2019-2020,193073.01333333334
ec,2020-2021,72013.94666666667
elections,2017-2018,27319.26435121307
elections,2018-2019,32835.596840219325
elections,2019-2020,12354.118808567602
esdc-edsc,2017-2018,602673.162716833
esdc-edsc,2018-2019,6716770.692750106
esdc-edsc,2019-2020,13772897.47561096
esdc-edsc,2020-2021,30209442.686854634
fcac-acfc,2017-2018,96813.82256196288
fcac-acfc,2018-2019,264722.21730058006
fcac-acfc,2019-2020,30326.831271477666
fcac-acfc,2020-2021,30243.97107674685
feddevontario,2017-2018,24973
feddevontario,2019-2020,97360.8
feddevontario,2020-2021,422420.21117117116
fin,2020-2021,148399
hc-sc,2017-2018,6212.337534246576
hc-sc,2018-2019,480134.0656774323
hc-sc,2019-2020,73323.36816318368
hc-sc,2020-2021,244076.03900640926
ic,2017-2018,791866.593820226
ic,2018-2019,2869815.9200875745
ic,2019-2020,1743138.0587571692
ic,2020-2021,8428924.41273426
infc,2017-2018,1828079.6442406878
infc,2018-2019,194571.07939567597
infc,2019-2020,28198.636363636364
irb-cisr,2019-2020,24860
irb-cisr,2020-2021,419470.71622511646
isc-sac,2017-2018,18628.314606741573
isc-sac,2018-2019,154530.33707865168
isc-sac,2019-2020,90601.34831460673
isc-sac,2020-2021,33900
lac-bac,2017-2018,49669.21
lac-bac,2018-2019,24856.85609981516
lac-bac,2019-2020,90075.33992606285
lac-bac,2020-2021,89829.23243992607
nfb-onf,2019-2020,5481.873484848485
nfb-onf,2020-2021,66696.1273989899
nrc-cnrc,2017-2018,459851.4303134861
nrc-cnrc,2018-2019,952801.0282912726
nrc-cnrc,2019-2020,541497.1211488111
nrc-cnrc,2020-2021,1523622.460357344
nrcan-rncan,2017-2018,419100.8961036789
nrcan-rncan,2018-2019,1270701.8985030483
nrcan-rncan,2019-2020,2176748.914066221
nrcan-rncan,2020-2021,446287.6574307305
nserc-crsng,2018-2019,13493.550000000001
nserc-crsng,2019-2020,25059.45
oag-bvg,2017-2018,635401.7269821626
oag-bvg,2018-2019,545276.6499037406
oag-bvg,2019-2020,765404.4790158968
oag-bvg,2020-2021,1238204.4668587092
opc-cpvp,2018-2019,20457.6248275862
opc-cpvp,2019-2020,44262.005172413796
osfi-bsif,2017-2018,227475.84351737882
osfi-bsif,2018-2019,157705.94374597035
osfi-bsif,2019-2020,58415.263475352986
osfi-bsif,2020-2021,67620.47046404095
pc,2020-2021,39953.81
pch,2019-2020,42360.00490678599
pch,2020-2021,278444.6750932141
pco-bcp,2017-2018,9145.042253521127
pco-bcp,2018-2019,415226.45774647885
pco-bcp,2019-2020,732425.4864643777
pco-bcp,2020-2021,738060.7426901413
phac-aspc,2017-2018,238399.80916030533
phac-aspc,2018-2019,97350.19083969465
phac-aspc,2020-2021,6413778.19042808
ps-sp,2019-2020,24916.5
psc-cfp,2017-2018,25616.140273972604
psic-ispc,2017-2018,24835.14
pwgsc-tpsgc,2017-2018,1632844.9550588548
pwgsc-tpsgc,2018-2019,3188126.155055583
pwgsc-tpsgc,2019-2020,3745766.1897139936
pwgsc-tpsgc,2020-2021,4120606.5274960357
rcmp-grc,2019-2020,2255.703287671233
rcmp-grc,2020-2021,11435.162499999999
ssc-spc,2017-2018,1025412.1907625383
ssc-spc,2018-2019,815336.0312543416
ssc-spc,2019-2020,688240.3089253933
ssc-spc,2020-2021,711002.1838513677
statcan,2018-2019,24905.2
statcan,2019-2020,67389.53188718154
statcan,2020-2021,181519.63854292597
tbs-sct,2017-2018,529740.012136616
tbs-sct,2018-2019,768440.5872326813
tbs-sct,2019-2020,1917823.1996453025
tbs-sct,2020-2021,2312523.2718801145
tc,2017-2018,253903.60969786544
tc,2018-2019,755606.8260714286
tc,2019-2020,1369434.9173580587
tc,2020-2021,1703453.674051103
vac-acc,2019-2020,84750
wd-deo,2017-2018,21000
wd-deo,2018-2019,49350
wd-deo,2020-2021,26250
