d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2018-2019,661417.05,671902.64
0_other,2019-2020,1061643.51,1052763.69
0_other,2020-2021,1137457.04,1083223.86
0_other,2021-2022,1137457.04,1057523.00
0_other,2022-2023,1137457.04,1017801.32
2_professional_services,2017-2018,7989268.59,8236320.48
2_professional_services,2018-2019,7416943.13,7559786.55
2_professional_services,2019-2020,7808652.92,7742628.39
2_professional_services,2020-2021,4818356.72,4588780.28
2_professional_services,2021-2022,4686697.18,4357342.64
2_professional_services,2022-2023,4686697.18,4193676.28
