owner_org,d_fiscal_year,total
pwgsc-tpsgc,2020-2021,43269.682313652906
rcmp-grc,2017-2018,61105.62057108822
rcmp-grc,2018-2019,211013.07266064044
rcmp-grc,2020-2021,37800
ssc-spc,2017-2018,326244.37519949465
ssc-spc,2018-2019,215905.35919326372
ssc-spc,2019-2020,65115.691699604744
ssc-spc,2020-2021,176187.56997364954
tc,2017-2018,229071.42721603563
tc,2018-2019,258886.29721603563
tc,2019-2020,242108.27570155903
tc,2020-2021,167002.27344554383
vac-acc,2017-2018,772664.1907740422
vac-acc,2018-2019,2972499.190774042
vac-acc,2019-2020,774781.0789679437
vac-acc,2020-2021,453014.0734949179
