owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,656306.13,673673.86
aandc-aadnc,2018-2019,558859.85,566921.83
aandc-aadnc,2019-2020,312308.87,309629.68
aandc-aadnc,2020-2021,11497.50,10953.73
aandc-aadnc,2021-2022,13134.10,12040.34
acoa-apeca,2020-2021,10041.75,9546.39
atssc-scdata,2017-2018,21210.51,21760.14
atssc-scdata,2018-2019,24212.20,24588.74
atssc-scdata,2019-2020,28734.53,28490.55
atssc-scdata,2020-2021,17416.97,16557.79
atssc-scdata,2021-2022,27120.00,25179.43
cas-satj,2018-2019,25000.00,25332.84
cbsa-asfc,2017-2018,308435.13,316349.33
cbsa-asfc,2021-2022,216267.03,200324.58
cfia-acia,2017-2018,23040.89,23637.95
cfia-acia,2018-2019,23040.89,23399.21
cfia-acia,2019-2020,23071.79,22865.55
cfia-acia,2021-2022,5632.72,5087.48
cgc-ccg,2018-2019,14010.03,14227.91
cgc-ccg,2019-2020,11753.55,11654.36
cgc-ccg,2020-2021,10967.99,10426.67
cgc-ccg,2021-2022,10908.21,10127.68
cic,2017-2018,297327.69,304986.48
cic,2018-2019,473696.12,480819.36
cic,2019-2020,463028.40,459361.02
cic,2020-2021,1338394.81,1267295.40
cic,2021-2022,3691200.72,3427186.08
cics-scic,2019-2020,107824.60,106138.73
cihr-irsc,2017-2018,14916.00,15302.52
cihr-irsc,2018-2019,14916.00,15127.28
cihr-irsc,2019-2020,15311.68,15182.47
cihr-irsc,2020-2021,15115.52,14369.88
cnsc-ccsn,2017-2018,37929.49,38912.37
cnsc-ccsn,2018-2019,38277.30,38844.32
cnsc-ccsn,2019-2020,37157.54,36843.97
cnsc-ccsn,2020-2021,35722.91,33960.71
cnsc-ccsn,2021-2022,45200.00,41965.71
cra-arc,2017-2018,8318762.69,8534055.61
cra-arc,2018-2019,8219079.55,8347504.63
cra-arc,2019-2020,8460752.94,8388882.10
cra-arc,2020-2021,8721261.27,8291739.48
cra-arc,2021-2022,8632135.62,8011484.46
csa-asc,2017-2018,22979.29,23574.76
csa-asc,2018-2019,11863.92,12048.42
csa-asc,2019-2020,13449.93,13336.43
csa-asc,2020-2021,14183.02,13481.28
csa-asc,2021-2022,12045.40,11183.49
csc-scc,2017-2018,11300.00,11581.68
csc-scc,2018-2019,217548.05,220359.84
csc-scc,2019-2020,385716.43,382461.38
csc-scc,2020-2021,33429.88,31478.18
csc-scc,2021-2022,377295.49,351059.52
cta-otc,2017-2018,17739.10,18198.78
cta-otc,2018-2019,17739.10,18014.97
cta-otc,2019-2020,17787.70,17637.59
cta-otc,2020-2021,17739.10,16864.04
cta-otc,2021-2022,92961.29,85881.84
dfatd-maecd,2017-2018,199999.83,205182.48
dfatd-maecd,2018-2019,180021.36,182820.96
dfatd-maecd,2019-2020,216973.39,214803.24
dfatd-maecd,2020-2021,178484.11,169679.54
dfatd-maecd,2021-2022,403497.53,369896.21
dfo-mpo,2017-2018,14994.05,15381.61
dfo-mpo,2018-2019,26266.29,26616.60
dfo-mpo,2021-2022,20467.66,19208.64
dnd-mdn,2017-2018,47201.36,48424.50
dnd-mdn,2018-2019,98050.00,99548.54
dnd-mdn,2019-2020,80464.97,79880.55
dnd-mdn,2020-2021,92159.74,87738.94
dnd-mdn,2021-2022,124950.31,115181.70
ec,2017-2018,14773.96,15157.72
ec,2018-2019,117716.86,119547.53
ec,2019-2020,198640.00,196743.20
ec,2020-2021,21900.00,20819.68
ec,2021-2022,88429.61,81878.41
elections,2020-2021,14946.75,14209.43
esdc-edsc,2017-2018,550022.71,564266.28
esdc-edsc,2018-2019,710123.07,721199.33
esdc-edsc,2019-2020,640863.73,635306.64
esdc-edsc,2020-2021,575853.78,547286.93
esdc-edsc,2021-2022,1535375.57,1408882.15
fcac-acfc,2017-2018,6677.64,6850.67
fcac-acfc,2018-2019,19935.44,20245.46
fcac-acfc,2019-2020,361.42,352.67
fcac-acfc,2020-2021,10147.58,9647.00
fcac-acfc,2021-2022,21888.99,20303.30
feddevontario,2017-2018,10184.00,10452.49
hc-sc,2017-2018,1123409.82,1152427.18
hc-sc,2018-2019,1211634.09,1230905.91
hc-sc,2019-2020,3139852.83,3098233.97
hc-sc,2020-2021,1423412.98,1353155.34
hc-sc,2021-2022,853222.89,797002.55
iaac-aeic,2020-2021,40661.94,38904.52
iaac-aeic,2021-2022,10170.00,9442.29
ic,2017-2018,173706.15,178207.44
ic,2018-2019,185351.76,188234.25
ic,2019-2020,165182.92,163788.95
ic,2020-2021,193714.15,184158.29
ic,2021-2022,115247.42,106345.76
infc,2017-2018,4628.77,4748.72
infc,2018-2019,4628.77,4700.76
infc,2019-2020,4641.45,4602.29
irb-cisr,2019-2020,244891.03,242824.40
irb-cisr,2020-2021,265806.67,252725.76
irb-cisr,2021-2022,495303.40,461882.14
isc-sac,2017-2018,57747.29,59243.71
isc-sac,2018-2019,703931.92,713937.55
isc-sac,2019-2020,489626.72,483880.53
isc-sac,2020-2021,433118.90,411855.82
isc-sac,2021-2022,863175.91,796466.70
jus,2017-2018,697817.73,715871.93
jus,2018-2019,678011.78,688070.90
jus,2019-2020,828261.72,821037.77
jus,2020-2021,972100.94,923897.57
jus,2021-2022,909547.27,845324.33
nfb-onf,2017-2018,28220.50,28949.24
nfb-onf,2019-2020,34500.00,34152.31
nfb-onf,2020-2021,37366.88,35535.04
nfb-onf,2021-2022,37366.88,34693.09
nrcan-rncan,2017-2018,515258.21,528601.55
nrcan-rncan,2018-2019,317393.58,322428.39
nrcan-rncan,2019-2020,284017.53,281784.07
nrcan-rncan,2020-2021,214263.06,203700.90
nrcan-rncan,2021-2022,279192.77,258267.41
oag-bvg,2021-2022,23086.15,21302.99
osfi-bsif,2017-2018,22520.20,23103.85
osfi-bsif,2018-2019,42316.29,42974.37
osfi-bsif,2019-2020,30750.18,30490.68
osfi-bsif,2020-2021,19257.11,18307.16
osfi-bsif,2021-2022,22851.92,21216.75
osgg-bsgg,2017-2018,27321.07,28029.05
osgg-bsgg,2018-2019,27321.07,27745.95
osgg-bsgg,2019-2020,27395.92,27164.73
osgg-bsgg,2020-2021,27321.07,25973.33
osgg-bsgg,2021-2022,17770.44,16498.88
pbc-clcc,2017-2018,58520.29,60080.80
pbc-clcc,2018-2019,52945.86,53769.25
pbc-clcc,2019-2020,38091.06,37769.61
pbc-clcc,2020-2021,43551.16,41402.79
pbc-clcc,2021-2022,30470.43,28251.94
pc,2017-2018,19169.05,19665.76
pc,2018-2019,19210.24,19508.99
pc,2019-2020,19262.87,19100.31
pc,2020-2021,15451.64,14689.41
pc,2021-2022,16578.79,15364.04
pch,2017-2018,5173.88,5307.95
pch,2018-2019,5173.88,5254.34
pco-bcp,2017-2018,150290.00,154171.19
pco-bcp,2019-2020,89792.32,89206.03
pco-bcp,2020-2021,66605.84,63320.19
pco-bcp,2021-2022,66841.80,62052.98
phac-aspc,2017-2018,27958.74,28677.42
phac-aspc,2018-2019,34234.87,34767.27
phac-aspc,2019-2020,25355.76,25141.79
phac-aspc,2020-2021,426822.46,404115.47
phac-aspc,2021-2022,470475.18,443482.59
ppsc-sppc,2018-2019,393480.00,398944.67
ppsc-sppc,2019-2020,502802.73,497397.20
ppsc-sppc,2020-2021,493816.39,469403.24
ppsc-sppc,2021-2022,528225.74,491977.01
pwgsc-tpsgc,2017-2018,20686.86,21220.75
pwgsc-tpsgc,2018-2019,53736.09,54471.78
pwgsc-tpsgc,2019-2020,30437.15,30175.10
pwgsc-tpsgc,2020-2021,38964.68,37050.02
pwgsc-tpsgc,2021-2022,26400.69,24583.20
rcmp-grc,2017-2018,61105.62,62689.07
rcmp-grc,2018-2019,211013.07,214891.60
rcmp-grc,2020-2021,37800.00,36003.69
rcmp-grc,2021-2022,12057.46,10890.30
ssc-spc,2017-2018,326244.38,334738.34
ssc-spc,2018-2019,215905.36,219481.17
ssc-spc,2019-2020,65115.69,64566.18
ssc-spc,2020-2021,176187.57,167541.72
ssc-spc,2021-2022,130484.82,121147.98
statcan,2021-2022,254149.67,235727.51
tc,2017-2018,229071.43,235016.27
tc,2018-2019,258886.30,262912.36
tc,2019-2020,242108.28,240065.13
tc,2020-2021,167002.27,158817.23
tc,2021-2022,159263.37,147867.28
vac-acc,2017-2018,772664.19,792686.45
vac-acc,2018-2019,2972499.19,3006284.83
vac-acc,2019-2020,774781.08,768242.72
vac-acc,2020-2021,453014.07,431602.75
