d_fiscal_year,total,total_constant_2019_dollars
2017-2018,14898109.32,15284053.03
2018-2019,18180824.82,18449290.27
2019-2020,18053871.06,17881972.58
2020-2021,12850933.10,12209530.46
2021-2022,20327730.74,18850510.12
