d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3033775.83,3134033.23
2018-2019,841845.83,852589.06
2019-2020,844152.26,842423.21
2020-2021,865155.77,846189.57
2021-2022,936380.61,711312.56
