d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,1527545.63,1564989.23
2_professional_services,2018-2019,1579937.37,1601281.28
2_professional_services,2019-2020,1491145.67,1488067.31
2_professional_services,2020-2021,788586.14,772122.85
2_professional_services,2021-2022,634005.98,481616.57
