owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,1527545.6336174645
dfo-mpo,2018-2019,1579937.3727976452
dfo-mpo,2019-2020,1491145.6702697386
dfo-mpo,2020-2021,788586.1408827174
