d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,92087.11530668127
1_facilities_and_construction,2018-2019,92087.11530668127
1_facilities_and_construction,2019-2020,92339.40877327492
1_facilities_and_construction,2020-2021,92087.11530668127
2_professional_services,2017-2018,282571.16013625736
2_professional_services,2018-2019,1106585.2297949586
2_professional_services,2019-2020,1336198.910959861
2_professional_services,2020-2021,1229041.2005289919
