d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3631326.47,3704389.89
2018-2019,3412693.15,3454741.42
2019-2020,5097580.50,5084881.96
2020-2021,5489812.71,5300464.55
2021-2022,4517726.95,2370970.79
