d_most_recent_category,total,percentage
6_industrial_products_and_services,21022847.92,0.9491496341999567
11_defence,352903.41,0.015933052637513233
2_professional_services,241805.09,0.010917132330879504
3_information_technology,199715.84,0.009016866658401436
1_facilities_and_construction,195485.24,0.008825861497844149
NA,75753.06,0.003420135533495407
4_medical,24907.35,0.0011245289996233397
5_transportation_and_logistics,24446.73,0.001103732706649318
10_office_management,11275.14,5.090554356369948e-4
