d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,152542.37,149099.70
1_facilities_and_construction,2020-2021,598687.81,570142.78
1_facilities_and_construction,2021-2022,598687.81,556615.42
1_facilities_and_construction,2022-2023,598687.81,535708.36
2_professional_services,2019-2020,229942.50,227656.57
3_information_technology,2017-2018,158189.37,162999.63
3_information_technology,2018-2019,282968.12,287937.11
3_information_technology,2019-2020,231628.07,230970.95
3_information_technology,2020-2021,419334.05,399635.88
3_information_technology,2021-2022,694840.12,646010.69
3_information_technology,2022-2023,467881.59,420367.46
