d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,115700.00,119301.04
1_facilities_and_construction,2019-2020,36029.50,36141.00
1_facilities_and_construction,2020-2021,249103.78,236585.32
1_facilities_and_construction,2021-2022,313712.41,290260.92
1_facilities_and_construction,2022-2023,1732572.71,1535779.51
11_defence,2018-2019,15989.39,16172.13
11_defence,2019-2020,48364.61,47978.80
2_professional_services,2017-2018,28975.00,29810.21
2_professional_services,2019-2020,13935.70,13617.62
2_professional_services,2020-2021,20765.42,19678.63
2_professional_services,2021-2022,34086.93,31141.03
2_professional_services,2022-2023,52107.72,46562.02
6_industrial_products_and_services,2022-2023,15750.00,14032.33
