d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,3045701.16,3124111.99
1_facilities_and_construction,2018-2019,2312809.23,2354511.07
1_facilities_and_construction,2019-2020,1031145.03,1022403.14
1_facilities_and_construction,2020-2021,1737835.09,1654307.60
1_facilities_and_construction,2021-2022,1025791.75,952391.22
5_transportation_and_logistics,2019-2020,11405.52,11385.35
5_transportation_and_logistics,2020-2021,1643.73,1547.77
5_transportation_and_logistics,2021-2022,40722.72,37781.72
