d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,3045701.162708842
1_facilities_and_construction,2018-2019,2312809.230065164
1_facilities_and_construction,2019-2020,1031145.029600189
1_facilities_and_construction,2020-2021,1737835.091520083
5_transportation_and_logistics,2019-2020,11405.52
5_transportation_and_logistics,2020-2021,1643.7324324324325
