d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,123539.35,126652.63
1_facilities_and_construction,2018-2019,177054.46,179277.68
1_facilities_and_construction,2019-2020,56689.50,55854.54
1_facilities_and_construction,2020-2021,28560.00,27174.66
1_facilities_and_construction,2021-2022,42908.21,38850.57
2_professional_services,2017-2018,28762.28,29507.60
2_professional_services,2018-2019,433355.91,437972.36
2_professional_services,2019-2020,1088158.31,1079295.30
2_professional_services,2020-2021,1058584.69,1006365.00
2_professional_services,2021-2022,17959.30,16650.64
3_information_technology,2018-2019,40000.00,40393.56
3_information_technology,2019-2020,66877.31,66021.64
3_information_technology,2020-2021,34856.51,33179.31
9_human_capital,2017-2018,584277.04,599417.57
