owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,12430
cbsa-asfc,2018-2019,14395.5
cfia-acia,2017-2018,109061.97886347881
cfia-acia,2018-2019,176170.96432092003
cfia-acia,2019-2020,123795.85800399106
cfia-acia,2020-2021,104863.91432092004
cgc-ccg,2017-2018,56866.42602085143
cgc-ccg,2018-2019,56866.42602085143
cgc-ccg,2019-2020,9659.502502172023
cgc-ccg,2020-2021,212615.08171727043
cic,2017-2018,341626.4233540391
cic,2018-2019,240512.2779009918
cic,2019-2020,260601.62014430194
cic,2020-2021,259889.59385975468
cra-arc,2017-2018,16051457.809655173
cra-arc,2018-2019,6322584.070444444
cra-arc,2019-2020,5325737.419555555
cra-arc,2020-2021,5055322.5200000005
csc-scc,2020-2021,7810.443711340206
ec,2017-2018,15234.19
ec,2018-2019,10449.08
elections,2017-2018,285008.31112
elections,2018-2019,355583.00358209194
elections,2019-2020,473254.11155345524
elections,2020-2021,166678.5280470969
