owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,11017.500000000002
dnd-mdn,2017-2018,8721576.865169873
dnd-mdn,2018-2019,3263475.9253465314
dnd-mdn,2019-2020,592835.5176277736
dnd-mdn,2020-2021,1031961.5177883655
rcmp-grc,2017-2018,23520
rcmp-grc,2018-2019,41437.226363636364
rcmp-grc,2019-2020,25427.968554396426
rcmp-grc,2020-2021,32602.085081967216
