d_fiscal_year,total,total_constant_2019_dollars
2017-2018,8756114.37,9006320.12
2018-2019,3304913.15,3339971.47
2019-2020,618263.49,615750.53
2020-2021,1064563.60,1024876.88
2021-2022,290890.30,266486.20
