d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,12824.324324324325
11_defence,2017-2018,8637873.880845549
11_defence,2018-2019,3238789.7953465316
11_defence,2019-2020,592835.5176277736
11_defence,2020-2021,1018719.2677883655
6_industrial_products_and_services,2017-2018,81896.16
6_industrial_products_and_services,2018-2019,48094.72
6_industrial_products_and_services,2019-2020,23116.60491803279
6_industrial_products_and_services,2020-2021,45844.33508196722
9_human_capital,2017-2018,23520
9_human_capital,2018-2019,18028.636363636364
9_human_capital,2019-2020,2311.363636363636
