d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2004165.49,2056113.72
2018-2019,3328476.28,3376110.01
2019-2020,1936660.98,1920340.00
2020-2021,1929599.26,1834279.17
2021-2022,2141810.13,1977336.65
