owner_org,d_fiscal_year,total
aafc-aac,2020-2021,13650
csc-scc,2017-2018,62907.89988267501
csc-scc,2018-2019,62907.89988267501
csc-scc,2019-2020,63080.25029331248
csc-scc,2020-2021,62907.89988267501
dnd-mdn,2017-2018,24636.16
hc-sc,2017-2018,56416.17643835616
hc-sc,2018-2019,36534.93356164384
lac-bac,2017-2018,11461.17
lac-bac,2019-2020,19771.58857142857
lac-bac,2020-2021,4297.271428571428
nrc-cnrc,2018-2019,1380289.36
phac-aspc,2020-2021,0
rcmp-grc,2017-2018,1848744.0874640597
rcmp-grc,2018-2019,1848744.0874640597
rcmp-grc,2019-2020,1853809.1397584816
rcmp-grc,2020-2021,1848744.0874640597
