d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,24636.16,25319.78
2_professional_services,2017-2018,62907.90,64835.98
2_professional_services,2018-2019,62907.90,64057.79
2_professional_services,2019-2020,63080.25,62574.02
2_professional_services,2020-2021,62907.90,59974.79
2_professional_services,2021-2022,684407.90,639803.64
3_information_technology,2017-2018,1848744.09,1905406.68
3_information_technology,2018-2019,1848744.09,1882537.24
3_information_technology,2019-2020,1853809.14,1838932.13
3_information_technology,2020-2021,1848744.09,1762545.41
3_information_technology,2021-2022,1403019.49,1324698.39
4_medical,2017-2018,42376.18,43720.48
4_medical,2018-2019,22268.86,22785.12
4_medical,2020-2021,0.00,0.00
4_medical,2021-2022,0.00,0.00
6_industrial_products_and_services,2017-2018,11461.17,11787.34
6_industrial_products_and_services,2018-2019,1394555.43,1417412.72
6_industrial_products_and_services,2019-2020,19771.59,19631.11
6_industrial_products_and_services,2020-2021,17947.27,17011.26
6_industrial_products_and_services,2021-2022,54382.75,50590.18
9_human_capital,2017-2018,14040.00,14527.89
