owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,13650.00,12871.90
cfia-acia,2021-2022,29836.74,19947.01
csc-scc,2017-2018,62907.90,64538.05
csc-scc,2018-2019,62907.90,63886.21
csc-scc,2019-2020,63080.25,62547.92
csc-scc,2020-2021,62907.90,59804.67
csc-scc,2021-2022,684407.90,624824.65
dnd-mdn,2017-2018,24636.16,25221.18
hc-sc,2017-2018,56416.18,57963.29
hc-sc,2018-2019,36534.93,37108.66
lac-bac,2017-2018,11461.17,11740.11
lac-bac,2019-2020,19771.59,19627.19
lac-bac,2020-2021,4297.27,4056.54
lac-bac,2021-2022,24546.01,18708.15
nrc-cnrc,2018-2019,1380289.36,1397620.35
phac-aspc,2020-2021,0.00,0.00
phac-aspc,2021-2022,0.00,0.00
rcmp-grc,2017-2018,1848744.09,1896651.09
rcmp-grc,2018-2019,1848744.09,1877494.79
rcmp-grc,2019-2020,1853809.14,1838164.89
rcmp-grc,2020-2021,1848744.09,1757546.06
rcmp-grc,2021-2022,1403019.49,1313856.84
