d_fiscal_year,total,total_constant_2019_dollars
2017-2018,403782.42,415741.26
2018-2019,666094.40,678204.47
2019-2020,780746.15,774099.51
2020-2021,597306.78,569595.35
2021-2022,684333.41,638777.49
