d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,1461526.00,1498379.21
it_consulting_services,2018-2019,1156365.45,1174387.26
it_consulting_services,2019-2020,876438.79,873258.74
it_consulting_services,2020-2021,23076.71,21783.95
it_consulting_services,2021-2022,39215.15,35419.13
it_devices_equipment,2017-2018,6690500.81,6868235.50
it_devices_equipment,2018-2019,5771849.20,5857707.82
it_devices_equipment,2019-2020,2324898.30,2309095.31
it_devices_equipment,2020-2021,7012223.14,6668786.73
it_devices_equipment,2021-2022,8399375.35,7789991.68
it_other,2017-2018,332751.33,341374.01
it_other,2018-2019,762218.05,773029.17
it_other,2019-2020,1569486.02,1555009.08
it_other,2020-2021,1985932.53,1885622.36
it_other,2021-2022,2196461.83,2036152.41
it_software_licensing,2017-2018,10033357.75,10284405.07
it_software_licensing,2018-2019,8107516.37,8225041.89
it_software_licensing,2019-2020,6727807.74,6691783.81
it_software_licensing,2020-2021,5316115.12,5053805.86
it_software_licensing,2021-2022,4340920.00,4034027.18
