d_most_recent_category,total,percentage
3_information_technology,75062323.48,0.8585
11_defence,11981423.15,0.137
0_other,295820.36,0.0034
9_human_capital,63295.98,7e-4
6_industrial_products_and_services,24944.75,3e-4
2_professional_services,10669.01,1e-4
