d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_software_licensing,2017-2018,127067.92,130603.58
it_software_licensing,2018-2019,380162.21,387111.19
it_software_licensing,2019-2020,381203.75,378144.55
