d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
5_transportation_and_logistics,2017-2018,539018.16,554176.58
5_transportation_and_logistics,2018-2019,1134189.78,1152430.57
5_transportation_and_logistics,2019-2020,1831843.07,1816068.01
5_transportation_and_logistics,2020-2021,551455.33,526383.47
5_transportation_and_logistics,2021-2022,1493865.50,1364968.73
