d_fiscal_year,total,total_constant_2019_dollars
2017-2018,97736.12,100757.25
2018-2019,97736.12,99609.06
2020-2021,409498.65,388907.91
2021-2022,863572.91,802885.89
2022-2023,863572.91,772728.66
