normalized_vendor_name,original_vendor_name
QUEEN S UNIVERSITY,Queen's University at Kingston
QUEEN S UNIVERSITY,QUEEN'S UNIVERSITY AT KINGSTON
QUEEN S UNIVERSITY,QUEEN'S UNIVERSITY
QUEEN S UNIVERSITY,Queens University
QUEEN S UNIVERSITY,Queen’s University at Kingston
QUEEN S UNIVERSITY,Queen's University
QUEEN S UNIVERSITY,Queen's Univgersity at Kingston
QUEEN S UNIVERSITY,QUEENS UNIVERSITY
QUEEN S UNIVERSITY,QUEENS UNIVERSATY
QUEEN S UNIVERSITY,QUEEN'S UNIVERSATY
QUEEN S UNIVERSITY,QUEEN'S UNIVERSITY IRC
