d_fiscal_year,total,total_constant_2019_dollars
2017-2018,96222835.83,99171992.42
2018-2019,87658963.11,89263026.25
2019-2020,87657227.88,86953769.78
2020-2021,87417727.26,83341828.95
2021-2022,87432062.44,81815662.31
