d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,37479.21,38362.67
1_facilities_and_construction,2021-2022,32158.65,29401.29
2_professional_services,2018-2019,9167.94,9261.29
2_professional_services,2019-2020,16288.68,16303.00
2_professional_services,2021-2022,43618.92,40171.58
6_industrial_products_and_services,2017-2018,980099.95,1003439.57
6_industrial_products_and_services,2018-2019,223902.84,227297.16
6_industrial_products_and_services,2019-2020,1078224.56,1063642.70
6_industrial_products_and_services,2020-2021,948276.61,897447.71
6_industrial_products_and_services,2021-2022,478717.94,443351.38
