owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,117119.42,119880.17
aafc-aac,2020-2021,123289.10,116625.31
ec,2017-2018,795337.85,814271.27
ec,2018-2019,190382.79,193158.98
ec,2019-2020,903675.55,892756.83
ec,2020-2021,741674.84,702234.18
ec,2021-2022,370952.90,344723.32
nrcan-rncan,2020-2021,17698.06,16664.81
pc,2017-2018,105121.89,107650.80
pc,2018-2019,42687.99,43399.47
pc,2019-2020,190837.69,187188.86
pc,2020-2021,65614.61,61923.40
pc,2021-2022,183542.61,168200.93
