d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1481512.25,1526993.11
2018-2019,548944.08,557981.99
2019-2020,799918.01,793262.56
2020-2021,821165.01,782877.75
2021-2022,777913.39,728633.32
