owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2020-2021,17246.25,16239.38
csps-efpc,2020-2021,90082.19,85838.62
csps-efpc,2021-2022,120000.00,111413.40
ec,2021-2022,36849.49,33282.46
nrcan-rncan,2021-2022,12072.38,11077.24
oag-bvg,2020-2021,45726.69,43367.69
oag-bvg,2021-2022,174801.29,162459.56
pch,2021-2022,13677.43,12932.85
pwgsc-tpsgc,2018-2019,21930.50,22222.37
pwgsc-tpsgc,2019-2020,22931.00,22643.78
ssc-spc,2017-2018,306836.47,314641.36
ssc-spc,2018-2019,724917.33,734608.87
ssc-spc,2019-2020,1355982.51,1348410.20
ssc-spc,2020-2021,352133.97,333547.06
ssc-spc,2021-2022,698223.29,651515.41
