d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2020-2021,206241.21,194951.05
2_professional_services,2021-2022,185532.62,173708.07
2_professional_services,2022-2023,21477.05,19072.45
3_information_technology,2018-2019,242436.08,244700.83
3_information_technology,2019-2020,906773.92,903187.08
9_human_capital,2017-2018,306836.47,316174.16
9_human_capital,2018-2019,504411.74,513678.37
9_human_capital,2019-2020,472139.59,468286.72
9_human_capital,2020-2021,493277.66,468470.38
9_human_capital,2021-2022,1052543.61,977994.34
9_human_capital,2022-2023,733410.51,656484.74
