normalized_vendor_name,original_vendor_name
BELL CANADA,BELL MOBILITY
BELL CANADA,THE BELL TELEPHONE COMPANY OF
BELL CANADA,BELL CANADA
BELL CANADA,BELL CONFERENCING INC.
BELL CANADA,The Bell Telephone Company of Canada or Bell Canada/La Compagnie de Ti
BELL CANADA,BELL MTS
BELL CANADA,BELL ALIANT REGIONAL
BELL CANADA,BELL CANADA/BELL NEXXIA
BELL CANADA,BELL MOBILITY INC.
BELL CANADA,THE BELL TELEPHONE COMPANY OF CANADA
BELL CANADA,XWAVE - AN ALIANT COMPANY
BELL CANADA,Bell Canada
BELL CANADA,Bell Mobility
BELL CANADA,"Xwave, a division of Bell Aliant Regional Communications, Ltd"
BELL CANADA,Bell
BELL CANADA,Bell Mobility (Radio Division) Inc
BELL CANADA,THE BELL TELEPHONE COMPANY OF CANADA OR BELL CANADA/LA COMPAGNIE DE TÉ
BELL CANADA,BELL MOBILITY (RADIO DIVISION) INC
BELL CANADA,The Bell Telephone Company of Canada or Bell Canada/La Compagnie de Té
BELL CANADA,The Bell Telephone Company of Canad
BELL CANADA,BELL MOBILITY INC
BELL CANADA,BELL ALIANT
BELL CANADA,Xwave Solutions Inc.
BELL CANADA,"BELL ALIANT REGIONAL COMMUNICATIONS, LIMITED PARTNERSHIP"
BELL CANADA,"xwave, a division of Bell Aliant Regional Communications"
BELL CANADA,"Bell Canada, Enterprise Division"
BELL CANADA,Bell Canada Inc
BELL CANADA,The Bell Telephone Company of Canada or Bell Canada/La Compagnie de Téléphone Bell du Canada ou Bell Canada
BELL CANADA,BELL GEOSPACE ENTERPRISES INC.
BELL CANADA,The Bell Telephone Company of Canada
BELL CANADA,The Bell Telephone Company Of
BELL CANADA,XWAVE - A DIVISION OF BELL ALIANT
BELL CANADA,BELL ALIANT REGIONAL COMMUNICATIONS
BELL CANADA,BELL EXPRESS VU
BELL CANADA,BELL TELEPHONE COMPANY OF CANADA
BELL CANADA,Bell Mobility Inc.
BELL CANADA,The bell Telephone Company of Canada
BELL CANADA,Bell Mobility Inc
BELL CANADA,BELL CANADA (OTTAWA)
BELL CANADA,Bell Mts
BELL CANADA,"XWAVE, a Division of Bell Aliant"
BELL CANADA,BELL Canada (Ottawa)
BELL CANADA,BELL EXPRESSVU LTD PARTNERSHIP
BELL CANADA,"XWAVE, A DIVISION OF BELL ALIANT REGIONAL COMMUNICATIONS, LTD"
BELL CANADA,Bell Canada - Enterprise Group
BELL CANADA,BELL GLOBAL SOLUTIONS
BELL CANADA,"XWAVE, A DIVISION OF BELL ALIANT REGIONAL COMMUNICATIONS"
BELL CANADA,BELL Canada
BELL CANADA,Aliant Telecom Inc.
BELL CANADA,"Bell Aliant Regional Communications, Limited Partnership"
BELL CANADA,BELL ALIANT REGIONAL COMMUNICATIONS LIMITED PARTNERSHIP
BELL CANADA,XWAVE SOLUTIONS
BELL CANADA,Bell canada
BELL CANADA,Bell Canada Ltd.
BELL CANADA,BELL CANADA TELEPHONE
BELL CANADA,XWAVE SOLUTIONS INC
BELL CANADA,BELL MOBILITE INC.
BELL CANADA,BELL NEXXIA
BELL CANADA,Bell Canada and Bell Security Solutions Inc. - in joint venture
BELL CANADA,Bell Canada ICT Solutions
BELL CANADA,BELL MOBILITY INC. (RADIO DIVISION)
BELL CANADA,Bell Canada Ict Solutions
BELL CANADA,Bell Security Solutions Inc.
BELL CANADA,"BELL CANADA - OTTAWA,ON"
BELL CANADA,Belltech System Ltd
BELL CANADA,THE BELL TELEPHONE COMPANY OF CANADA OR BELL CANADA/LA COMPAGNIE DE TI
BELL CANADA,Bell Mobility inc - MISSISSAUGA
BELL CANADA,"Bell Aliant Regional Communications, Limuited Partnership"
BELL CANADA,BELL MOBILITY DBA
BELL CANADA,BELL MOBILITÉ
BELL CANADA,BELL ALIANT REGIONAL COMM. L.P
BELL CANADA,The Bell Telephone Company
BELL CANADA,BELL ICT SOLUTIONS
BELL CANADA,Xwave An Aliant Company
BELL CANADA,bell canada
BELL CANADA,BELL ALIANT REGIONAL COMMUNICATIONS INC./BELL ALIANT COMMUNICATIONS RE
BELL CANADA,Bell Canada ( Telephone- North York)
BELL CANADA,ALIANT INC.
BELL CANADA,BELL ALLIANT REGIONAL COMMUNICATIONS LIMITED
BELL CANADA,Bell Canada (Mississauga)
BELL CANADA,THE BELL TELEPHONE COMPANY OF CANADA OR BELL CANADA
BELL CANADA,BELL ALIANT REGIONAL COMMUNICATIONS LP
BELL CANADA,ALIANT
BELL CANADA,Bell Media Inc.
BELL CANADA,BELL EXPRESSU LIMITED PARTNERSHIP
BELL CANADA,Bell Wireless Alliance
BELL CANADA,Hwave An alliant Company
BELL CANADA,ALIANT TELECOM INC.
BELL CANADA,BELL SECURITY SOLUTIONS INC.
BELL CANADA,BELL
BELL CANADA,Bell Solutions d'affaires
BELL CANADA,Bell Canada (Ottawa)
BELL CANADA,Bell Canada & Advanced Education Corporation
BELL CANADA,"Aliant Telecom Inc, St John's, NL"
BELL CANADA,Bell Aliant (Halifax)
BELL CANADA,Bell Aliant Regional
BELL CANADA,XWAVE A DIVISION OF BELL ALIANT REG
BELL CANADA,Bell Canada Enterprises
BELL CANADA,BELL CANADA ENTERPRISES
BELL CANADA,The Bell telephone company of Canada or Bell Canada\La compagnie de téléphone Bell du Canada ou Bell Canada
BELL CANADA,"Bell Aliant regional Communications, Limited Partnership"
BELL CANADA,"BELL MTS - Winnipeg, Man"
BELL CANADA,BELL CANADA CUSTOMER COMMUNICATIONS CTR.
BELL CANADA,Bell Media
BELL CANADA,Bell Nexxia
BELL CANADA,BELL TECH SYSTEMS LTD
BELL CANADA,Bell Wireless
BELL CANADA,Aliant Inc.
BELL CANADA,Bell Conferencing
BELL CANADA,Bell Media Inc
BELL CANADA,Bell Secutity Solutions Inc.
BELL CANADA,BELL SECURITY SOLUTIONS INC. - (BSS
BELL CANADA,BELL CANADA CENTRE DE VERSEMENTS CLIENTS
BELL CANADA,BELL/BCE NEXXIA Inc.
BELL CANADA,Bell Canada/Bell Web Solutions
BELL CANADA,XWAVE-A DIVISION OF BELL ALIANT
BELL CANADA,BELL SOLUTIONS D'AFFAIRES
BELL CANADA,ALLIANCE MOBILITÉ BELL
BELL CANADA,Bell Aliant
BELL CANADA,BELL WIRELESS ALLIANCE
BELL CANADA,Aliant
BELL CANADA,BELL CANADA [AUTHORIZED HP RESELLER]
BELL CANADA,The Bell Telephone Company of Canada or Bell Canada/La compagnie De Te
BELL CANADA,xwave Solutions
BELL CANADA,BELL WORLD/KANATA WRLSS
BELL CANADA,BELL CANADA ICT SOLUTIONS
BELL CANADA,Bell Mobility Paging
BELL CANADA,BELL MOBILITY CENTER
BELL CANADA,BELL CDA
BELL CANADA,BELL CANADA C/O SPECIAL BILLING
BELL CANADA,BELL MOBILITE RADIO
BELL CANADA,BELL SOLUTION TECHNIQUE
BELL CANADA,Bell Advanced Communications
BELL CANADA,BELL TECH SYSTEMS LTD.
BELL CANADA,BELL MOBILITE INC
BELL CANADA,BELL BUSINESS SOLUTIONS
