d_fiscal_year,total,total_constant_2019_dollars
2017-2018,335886047.16,346236335.24
2018-2019,386589306.85,393771417.85
2019-2020,375469915.71,372355616.36
2020-2021,372703552.57,354782914.30
2021-2022,334401280.94,310699420.49
2022-2023,324128872.99,289895852.56
