d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3699801.45,3798867.01
2018-2019,3663047.14,3709842.88
2019-2020,3508923.39,3502024.08
2020-2021,12752918.67,12481923.92
2021-2022,808849.53,583474.63
