d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,2063981.63,2123120.93
10_office_management,2018-2019,432451.82,436529.98
10_office_management,2019-2020,2421176.36,2389288.33
10_office_management,2020-2021,1502402.68,1434711.82
11_defence,2020-2021,4833.95,4602.03
11_defence,2021-2022,34448.54,32152.91
3_information_technology,2017-2018,41913.37,43181.50
3_information_technology,2018-2019,45576.50,46382.42
3_information_technology,2019-2020,549673.52,537539.29
3_information_technology,2020-2021,1006470.92,959182.07
3_information_technology,2021-2022,1333760.27,1245488.73
4_medical,2018-2019,24723.17,24934.02
9_human_capital,2017-2018,9704.36,10011.61
9_human_capital,2019-2020,84903.17,82880.71
9_human_capital,2021-2022,527517.27,479655.97
