owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,149383.34,145824.92
aafc-aac,2020-2021,929367.94,886035.66
aafc-aac,2021-2022,864709.57,810874.35
cer-rec,2017-2018,15310.35,15763.11
cer-rec,2018-2019,10597.30,10845.51
dfo-mpo,2017-2018,882938.82,908338.87
dfo-mpo,2018-2019,122024.63,123318.96
dfo-mpo,2019-2020,629376.55,620166.70
dfo-mpo,2020-2021,667295.82,632891.25
dnd-mdn,2017-2018,10892.64,11232.64
dnd-mdn,2018-2019,21066.72,21382.81
dnd-mdn,2019-2020,205888.27,202894.89
dnd-mdn,2020-2021,95738.06,91414.43
dnd-mdn,2021-2022,53804.18,49752.42
ec,2020-2021,69829.08,66247.53
ec,2021-2022,372580.72,346115.59
hc-sc,2018-2019,24723.17,24934.02
hc-sc,2021-2022,67519.11,61393.14
nrc-cnrc,2017-2018,1179854.53,1213561.04
nrc-cnrc,2018-2019,289360.47,291828.21
nrc-cnrc,2019-2020,2025135.73,1994988.28
nrc-cnrc,2020-2021,744202.76,715008.18
nrcan-rncan,2021-2022,498200.23,452998.85
ps-sp,2017-2018,26603.02,27418.38
ps-sp,2018-2019,34979.20,35536.91
ps-sp,2019-2020,45969.15,45833.55
ps-sp,2020-2021,7273.91,6898.88
ps-sp,2021-2022,28950.87,27105.64
statcan,2021-2022,9961.40,9057.61
