d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2115599.36,2167479.34
2018-2019,502751.49,508118.14
2019-2020,3055753.04,3008490.11
2020-2021,2513707.56,2387785.05
2021-2022,1895726.08,1744211.11
