owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,1148390.69,1180186.88
dfo-mpo,2018-2019,99287.55,100264.44
dfo-mpo,2019-2020,476243.75,473829.63
dfo-mpo,2020-2021,166750.00,159024.15
dfo-mpo,2021-2022,1485170.95,761245.41
pc,2017-2018,340984.38,349082.01
pc,2018-2019,374775.62,382564.60
pwgsc-tpsgc,2019-2020,309288.36,304076.71
pwgsc-tpsgc,2020-2021,711223.24,675690.46
pwgsc-tpsgc,2021-2022,176235.32,84156.18
