d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,58862.30510440835
1_facilities_and_construction,2018-2019,223090.6043956044
1_facilities_and_construction,2019-2020,243319.3956043956
2_professional_services,2017-2018,2065540.7348894642
2_professional_services,2018-2019,1835362.9177808294
2_professional_services,2019-2020,2169111.7054594867
2_professional_services,2020-2021,1998440.7595842523
3_information_technology,2017-2018,25990
3_information_technology,2018-2019,44577.253453017576
3_information_technology,2019-2020,76597.53410236823
3_information_technology,2020-2021,101682.75122230711
9_human_capital,2017-2018,24990.000000000004
9_human_capital,2018-2019,221737.31506849313
9_human_capital,2019-2020,265067.34246575343
9_human_capital,2020-2021,726340.0547945206
NA,2017-2018,667145.9692129629
NA,2018-2019,667145.9692129629
NA,2019-2020,413148.6056481481
