owner_org,d_fiscal_year,total
cer-rec,2017-2018,691645.9692129629
cer-rec,2018-2019,667145.9692129629
cer-rec,2019-2020,391148.5956481481
csa-asc,2017-2018,1903147.7271064548
csa-asc,2018-2019,1747567.3326355165
csa-asc,2019-2020,1553315.3417574104
csa-asc,2020-2021,998490.7922393965
dfo-mpo,2017-2018,25990
dnd-mdn,2017-2018,58862.30510440835
dnd-mdn,2018-2019,444827.91946409753
dnd-mdn,2019-2020,936903.5557860264
dnd-mdn,2020-2021,1456321.107078643
ec,2018-2019,24900.029999999995
ec,2019-2020,21420
ec,2020-2021,80913.65000000001
hc-sc,2017-2018,6139.154160982264
hc-sc,2018-2019,5564.454976303318
hc-sc,2019-2020,14335.545023696683
nrc-cnrc,2019-2020,25000
nrc-cnrc,2020-2021,44660.71428571428
nrcan-rncan,2017-2018,128535
nrcan-rncan,2018-2019,63304.5
nrcan-rncan,2019-2020,182047.03857142857
nrcan-rncan,2020-2021,133839.32142857142
pc,2019-2020,4364.888888888889
pc,2020-2021,19205.51111111111
phac-aspc,2017-2018,38603.85362202711
phac-aspc,2018-2019,38603.85362202711
phac-aspc,2019-2020,38709.61760455322
phac-aspc,2020-2021,38603.85362202711
wage,2020-2021,54428.61583561644
