d_fiscal_year,total,total_constant_2019_dollars
2017-2018,369836.19,380813.61
2018-2019,480917.40,487490.62
2019-2020,937685.79,927511.93
2020-2021,1555128.28,1482172.62
2021-2022,3040929.89,2820183.83
