owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,13081.10,13192.65
cbsa-asfc,2019-2020,11891.90,11935.16
cer-rec,2020-2021,205426.36,196564.91
cer-rec,2021-2022,94573.64,89943.13
cgc-ccg,2021-2022,29452.50,27258.16
chrc-ccdp,2019-2020,24973.00,24443.95
chrc-ccdp,2020-2021,13560.00,12860.87
cic,2019-2020,34323.75,33828.21
cic,2021-2022,39996.35,37894.28
cnsc-ccsn,2018-2019,45449.14,45904.89
cnsc-ccsn,2019-2020,88032.11,87981.27
csc-scc,2019-2020,25008.20,24441.89
csc-scc,2020-2021,66521.80,63514.56
csc-scc,2021-2022,42000.00,38189.37
csps-efpc,2018-2019,49289.65,49774.97
cta-otc,2018-2019,13614.91,13749.00
cta-otc,2019-2020,11219.69,11260.50
dfatd-maecd,2021-2022,79387.12,73848.47
dfo-mpo,2017-2018,91534.43,94280.03
dfo-mpo,2018-2019,132567.62,134990.82
dfo-mpo,2019-2020,24973.00,24378.12
dfo-mpo,2020-2021,24521.00,23375.22
dfo-mpo,2021-2022,955735.20,869021.97
dnd-mdn,2018-2019,10840.59,10933.04
dnd-mdn,2019-2020,285109.88,282794.90
dnd-mdn,2020-2021,479060.92,456838.49
dnd-mdn,2021-2022,449534.02,420723.22
ec,2020-2021,38194.70,36225.45
elections,2017-2018,64735.52,66865.92
elections,2018-2019,14072.94,14220.14
elections,2019-2020,68249.16,67826.96
fin,2018-2019,24069.00,24497.94
fja-cmf,2018-2019,24973.00,25185.98
hc-sc,2018-2019,26912.08,27172.66
ic,2020-2021,39730.80,37682.35
jus,2020-2021,48906.96,46385.41
jus,2021-2022,47651.54,44590.45
nrcan-rncan,2017-2018,45084.00,46511.14
nserc-crsng,2019-2020,24973.00,24740.82
nsira-ossnr,2020-2021,30400.00,28959.02
nsira-ossnr,2021-2022,35595.00,33697.91
oag-bvg,2019-2020,1301.05,1270.06
oag-bvg,2020-2021,15556.06,14855.86
oag-bvg,2021-2022,23335.27,21800.62
ocl-cal,2018-2019,24973.00,25254.82
ocl-cal,2019-2020,19213.12,18755.45
ocl-cal,2020-2021,20585.48,19399.66
osfi-bsif,2018-2019,24973.00,25484.77
pbc-clcc,2019-2020,12712.50,12409.68
pbc-clcc,2020-2021,29238.75,28091.73
pc,2017-2018,32681.64,33582.25
pch,2017-2018,24834.60,25518.97
pch,2018-2019,35688.32,36232.55
pch,2019-2020,23893.79,23776.05
pco-bcp,2018-2019,17379.40,17527.62
pco-bcp,2019-2020,27939.67,27589.19
pco-bcp,2020-2021,39374.43,37538.58
ps-sp,2018-2019,3159.96,3186.91
ps-sp,2019-2020,21417.54,21245.66
pwgsc-tpsgc,2019-2020,150427.10,147198.83
pwgsc-tpsgc,2020-2021,119348.67,113192.44
pwgsc-tpsgc,2021-2022,803369.08,751136.19
ssc-spc,2017-2018,62150.00,63891.53
ssc-spc,2018-2019,19873.70,20181.86
ssc-spc,2019-2020,36858.49,36562.70
ssc-spc,2020-2021,55866.10,53067.62
ssc-spc,2021-2022,189577.72,176459.75
tbs-sct,2017-2018,23843.00,24500.04
tbs-sct,2019-2020,27056.33,26976.58
tbs-sct,2020-2021,233916.24,223224.78
tbs-sct,2021-2022,171359.61,162129.77
tc,2017-2018,24973.00,25663.73
tc,2020-2021,94920.00,90395.67
tc,2021-2022,39422.99,37174.41
tsb-bst,2021-2022,39939.85,36316.13
vac-acc,2019-2020,18112.50,18095.96
