normalized_vendor_name,original_vendor_name
ENERGERE CONSULTANTS,Energere Inc.
ENERGERE CONSULTANTS,ENERGERE CONSULTANTS INC.
ENERGERE CONSULTANTS,Énergère Inc.
ENERGERE CONSULTANTS,Energere Consultants Inc.
