d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1067958.67,1095525.04
2018-2019,1465606.07,1486959.52
2019-2020,1667790.20,1647686.90
2020-2021,1955451.01,1856425.90
2021-2022,2500706.63,2315900.53
