owner_org,d_fiscal_year,total
csc-scc,2017-2018,22296.751412429378
csc-scc,2018-2019,17168.498587570622
csc-scc,2020-2021,11508.259551219513
dfatd-maecd,2017-2018,832170.8919806668
dfatd-maecd,2018-2019,916065.4995788035
dfatd-maecd,2019-2020,1152732.1541194145
dfatd-maecd,2020-2021,1160584.2385080596
dfo-mpo,2020-2021,24860
dnd-mdn,2017-2018,132134.81726533725
dnd-mdn,2018-2019,194658.56615800346
dnd-mdn,2019-2020,115672.86780021354
dnd-mdn,2020-2021,65702.53018310889
ec,2020-2021,11852.291612903227
nrc-cnrc,2020-2021,22487
nrcan-rncan,2018-2019,126648.13999999998
nrcan-rncan,2019-2020,211607.4294871795
nrcan-rncan,2020-2021,319075.0235897436
oag-bvg,2017-2018,19292.33909287257
oag-bvg,2018-2019,3224.199136069115
pwgsc-tpsgc,2017-2018,181842.45054852823
pwgsc-tpsgc,2018-2019,364124.1820647122
pwgsc-tpsgc,2019-2020,119269.552348679
pwgsc-tpsgc,2020-2021,297251.8500730144
