d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2135651.03,2201602.55
2018-2019,2095618.83,2135777.48
2020-2021,0.00,0.00
2021-2022,2596251.08,2348566.85
2022-2023,3165277.68,2802779.71
