owner_org,d_fiscal_year,total
aafc-aac,2017-2018,422809.1318205554
aafc-aac,2018-2019,198179.0779508873
aafc-aac,2019-2020,141674.69834401846
aafc-aac,2020-2021,146874.75091484186
aandc-aadnc,2017-2018,485995.4113767756
aandc-aadnc,2018-2019,192570.8363066321
aandc-aadnc,2019-2020,233444.23957969315
aandc-aadnc,2020-2021,126647.84127919332
atssc-scdata,2017-2018,92039.0947368421
cbsa-asfc,2017-2018,945348.6494159928
cbsa-asfc,2018-2019,891108.6494159928
cbsa-asfc,2019-2020,592529.7352134795
cbsa-asfc,2020-2021,2731363.9130329047
cer-rec,2017-2018,43955.88235294118
cfia-acia,2017-2018,111497.55698529411
cfia-acia,2018-2019,87721.44301470589
cgc-ccg,2017-2018,17967.839506172837
cgc-ccg,2018-2019,60702.160493827156
chrc-ccdp,2019-2020,5148.246268656716
chrc-ccdp,2020-2021,50786.753731343284
cic,2018-2019,176619
cic,2019-2020,107293.5
cic,2020-2021,74530.10759003485
cihr-irsc,2018-2019,89713.96721311475
cihr-irsc,2019-2020,47827.5613553944
cihr-irsc,2020-2021,162097.26115311825
cnsc-ccsn,2017-2018,20370.656618610745
cnsc-ccsn,2018-2019,63461.58229052586
cnsc-ccsn,2019-2020,67079.2610908634
cnsc-ccsn,2020-2021,28737.147461724417
cra-arc,2017-2018,162548.55762046625
cra-arc,2018-2019,202212.25628930816
csc-scc,2017-2018,52280.89632911393
csc-scc,2018-2019,32702.45367088608
csc-scc,2019-2020,6393.366788321168
csc-scc,2020-2021,14676.596715328467
dfatd-maecd,2017-2018,78815.60406779661
dfatd-maecd,2018-2019,19819.689265536723
dfatd-maecd,2019-2020,47271.666666666664
dfo-mpo,2017-2018,302501
dfo-mpo,2019-2020,0
dfo-mpo,2020-2021,706191.8221987315
dnd-mdn,2017-2018,70060
dnd-mdn,2018-2019,183380.97878612718
dnd-mdn,2019-2020,113587.88665428733
dnd-mdn,2020-2021,377829.84455958544
ec,2017-2018,32880.434782608696
ec,2018-2019,306500.5532983802
ec,2019-2020,491197.68521824386
ec,2020-2021,99824.26074168799
esdc-edsc,2017-2018,685117.184520411
esdc-edsc,2018-2019,953944.792899271
esdc-edsc,2019-2020,1554029.9005702198
esdc-edsc,2020-2021,1502743.2720100982
fin,2018-2019,8833.318014705883
fin,2019-2020,7184.431985294118
hc-sc,2017-2018,163906.5
hc-sc,2019-2020,138731.29292237444
hc-sc,2020-2021,971688.0455555555
ic,2018-2019,24999.980000000003
infc,2017-2018,83118.54103343465
infc,2018-2019,13779.220000000001
isc-sac,2017-2018,232030.26020408163
isc-sac,2018-2019,244649.23979591837
isc-sac,2019-2020,259893.11428571428
isc-sac,2020-2021,32589.285714285717
jus,2018-2019,12223.795620437957
jus,2019-2020,9811.204379562045
nrc-cnrc,2017-2018,15933
nrc-cnrc,2018-2019,44183
nrc-cnrc,2019-2020,12204
nrc-cnrc,2020-2021,199938.51323232322
nrcan-rncan,2017-2018,0
nrcan-rncan,2018-2019,196786.68
nrcan-rncan,2019-2020,205619.03950980393
nrcan-rncan,2020-2021,237142.82460969294
nserc-crsng,2017-2018,11017.5
nserc-crsng,2018-2019,76862.0611775044
nserc-crsng,2019-2020,407012.03456367244
nserc-crsng,2020-2021,301970.2278352731
oag-bvg,2017-2018,67956.17938955169
oag-bvg,2018-2019,39454.2368363602
oag-bvg,2019-2020,28695.98336106489
oag-bvg,2020-2021,28617.579034941762
osfi-bsif,2017-2018,518116.57416943385
osfi-bsif,2018-2019,730893.3388087875
osfi-bsif,2019-2020,700332.8900400128
osfi-bsif,2020-2021,748206.2659030659
pc,2017-2018,126999.31248927038
pc,2018-2019,98712.37818742135
pc,2019-2020,33346.6022046642
pc,2020-2021,62655.67912895335
pch,2017-2018,990945.2691307127
pch,2018-2019,1015854.2149225832
pch,2019-2020,17628
pch,2020-2021,24194.343743589747
pco-bcp,2017-2018,20310.239863013696
pco-bcp,2018-2019,53671.13013698631
phac-aspc,2017-2018,20949.783333333333
phac-aspc,2018-2019,85049.86666666667
ps-sp,2017-2018,24754.06
ps-sp,2018-2019,27312.853333333336
ps-sp,2019-2020,74161.14666666667
pwgsc-tpsgc,2017-2018,3506957.2892882023
pwgsc-tpsgc,2018-2019,3222294.3661960866
pwgsc-tpsgc,2019-2020,1129216.9572675354
pwgsc-tpsgc,2020-2021,767225.2546952717
ssc-spc,2017-2018,13438.914027149322
ssc-spc,2018-2019,854691.5976737998
ssc-spc,2019-2020,871268.9723637409
ssc-spc,2020-2021,868888.4560458072
tbs-sct,2017-2018,156050.98880733945
tbs-sct,2019-2020,215411.90000000002
tc,2019-2020,39550
