d_fiscal_year,total,total_constant_2019_dollars
2017-2018,9476672.31,9719517.64
2018-2019,10208888.72,10365213.49
2019-2020,7548855.36,7487463.41
2020-2021,10221366.81,9712436.10
2021-2022,14287181.90,10125987.08
